Dataset,Fold,Variant,Training_MMRE,Input,Output,Inquiry,File,FPAdj,RawFPcounts,AdjFP,AFP,Enquiry,Interface,Added,Changed,Deleted,Resource,Duration,AdjFactor,rely,data,cplx,time,stor,virt,turn,acap,aexp,pcap,vexp,lexp,modp,tool,sced,loc,TeamExp,ManagerExp,YearEnd,Length,Transactions,Entities,PointsNonAdjust,Adjustment,PointsAjust,Language,Hardware,KSLOC,RAWFP,Actual.duration,Adjusted.function.points,First.estimate,Syear,App,Har,Dba,Ifc,Source,Telonuse,Nlan,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,Size,Time,KLOC,SCRN,FORM,FILE,ESCRN,EFORM,EFILE,TotalUFP,ExternalInterface,ExternalQueries,ExternalInputs,InternalLogicalFiles,ExternalOutputs,COSMIC_FP,HH_CFP
COCOMO81,10,FAABE_NO_IWM,1.3351866006851196,,,,,,,,,,,,,,,,,,0.6266366243362427,,,,,,,,,,,0.014082481153309345,,,0.35928088426589966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COCOMO81,10,FAABE_FULL,1.6048208475112915,,,,,,,,,,,,,,,,,,0.0008498699753545225,,,,,,,,,,,0.9641776084899902,,,0.03497253730893135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,1,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,1,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,1,FAABE_NO_PEARSON,0.38632693886756897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0669027790427208,0.0,0.03131565451622009,0.17866766452789307,0.15778133273124695,0.0,0.0,0.10582809150218964,0.11105213314294815,0.3484523594379425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,1,FAABE_NO_IWM,0.5512500405311584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15941260755062103,0.21013592183589935,0.03134564310312271,0.21896708011627197,0.027142422273755074,0.3529963195323944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,1,FAABE_FULL,0.5548564195632935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17375478148460388,0.219948410987854,0.033818569034338,0.15433230996131897,0.0158220361918211,0.402323842048645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,2,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,2,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,2,FAABE_NO_PEARSON,0.33352917432785034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02428297884762287,0.022281648591160774,0.02416553534567356,0.0,0.0,0.0,0.0027324873954057693,0.041024066507816315,0.48979586362838745,0.39571744203567505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,2,FAABE_NO_IWM,0.5332713723182678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5225107073783875,0.21078278124332428,0.08744567632675171,0.12835949659347534,0.0,0.0509013794362545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,2,FAABE_FULL,0.5512160062789917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3229745030403137,0.2259826809167862,0.018982058390975,0.03171953558921814,0.0095826406031847,0.3907585144042969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,3,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,3,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,3,FAABE_NO_PEARSON,0.35227468609809875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.028126079589128494,0.0,0.0,0.08768430352210999,0.07523956149816513,0.050714872777462006,0.0,0.12125401943922043,0.3176780045032501,0.3193032145500183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,3,FAABE_NO_IWM,0.5504108667373657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24998587369918823,0.0,0.4830031096935272,0.07110379636287689,0.15396465361118317,0.04194256663322449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,3,FAABE_FULL,0.5405177474021912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.27268335223197937,0.14169622957706451,0.08606515824794769,0.0,0.4995552599430084,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,4,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,4,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,4,FAABE_NO_PEARSON,0.32069796323776245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.017757587134838104,0.05174482986330986,0.0,7.372368418145925e-05,0.0,0.0,0.00171089346986264,0.05476125329732895,0.40817591547966003,0.4657757878303528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,4,FAABE_NO_IWM,0.32826897501945496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.09259536862373352,0.0,0.0,0.0,0.02203018218278885,0.2702474594116211,0.6151270270347595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,4,FAABE_FULL,0.3347528576850891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11938855797052383,0.0,0.007742937654256821,0.053914815187454224,0.022427113726735115,0.319728285074234,0.47679832577705383,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,5,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,5,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,5,FAABE_NO_PEARSON,0.31939461827278137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007617862895131111,0.05574196204543114,0.0,0.03221267834305763,0.0,0.0,0.17806647717952728,0.02630622126162052,0.3709551692008972,0.3290996849536896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,5,FAABE_NO_IWM,0.34820154309272766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.13234087824821472,0.23685793578624725,0.19831550121307373,0.0,0.14572960138320923,0.0,0.28675609827041626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,5,FAABE_FULL,0.32816585898399353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.12209787219762802,0.0425756610929966,0.0,0.0,0.05093899741768837,0.3960486650466919,0.38833877444267273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,6,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,6,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,6,FAABE_NO_PEARSON,0.32585999369621277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.037780627608299255,0.0,0.0,0.0006233990425243974,0.0,0.0,0.0,0.0,0.46923375129699707,0.49236223101615906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,6,FAABE_NO_IWM,0.5285319685935974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20637673139572144,0.018790867179632187,0.36268964409828186,0.08473660051822662,0.29394200444221497,0.03346410021185875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,6,FAABE_FULL,0.5385410785675049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.21064798533916473,0.05485106259584427,0.3443445563316345,0.07061934471130371,0.31593936681747437,0.003597722854465246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,7,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,7,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,7,FAABE_NO_PEARSON,0.33608847856521606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.024472985416650772,0.08899795264005661,0.0,0.0,0.0,0.0,0.09200283139944077,0.020465686917304993,0.4318985342979431,0.34216204285621643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,7,FAABE_NO_IWM,0.326295405626297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07616124302148819,0.0,0.0,0.0,0.03066893108189106,0.36316588521003723,0.5300039052963257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,7,FAABE_FULL,0.3315359950065613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06572647392749786,0.012435225769877434,0.0,0.04053962603211403,0.03495742753148079,0.3786375820636749,0.4677036702632904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,8,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,8,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,8,FAABE_NO_PEARSON,0.36638906598091125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034123053774237633,0.0,0.013496672734618187,0.10478159785270691,0.15287187695503235,0.14447778463363647,0.08651784807443619,0.10290610045194626,0.04259452968835831,0.3489413559436798,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,8,FAABE_NO_IWM,0.532917320728302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06728526949882507,0.18622152507305145,0.1658114641904831,0.0,0.05698733776807785,0.5236943960189819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,8,FAABE_FULL,0.5457680821418762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07841110974550247,0.24207161366939545,0.0865914449095726,0.0,0.041015274822711945,0.5519105792045593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,9,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,9,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,9,FAABE_NO_PEARSON,0.3166808784008026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.17843888700008392,0.0329996794462204,0.06977450847625732,0.26828455924987793,0.09756235778331757,0.0,0.03841568902134895,0.0845838412642479,0.22994042932987213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,9,FAABE_NO_IWM,0.3345605432987213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16080428659915924,0.15186817944049835,0.13323520123958588,0.03889663517475128,0.14694751799106598,0.04601078853011131,0.32223737239837646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,9,FAABE_FULL,0.32326146960258484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.23936153948307037,0.00560436025261879,0.0,0.0,0.0,0.2878659963607788,0.4671681225299835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,10,ABE_BASE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,0.10000000149011612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,10,FAABE_NO_FIREFLY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,0.1428571492433548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,10,FAABE_NO_PEARSON,0.35263144969940186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.043125029653310776,0.00776565819978714,0.08994356542825699,0.06259696185588837,0.1472315788269043,0.20108704268932343,0.028948135673999786,0.0,0.1248944029211998,0.2944077253341675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,10,FAABE_NO_IWM,0.3346092104911804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.11185767501592636,0.07546909898519516,0.0,0.0,0.04257882386445999,0.3658705949783325,0.404223769903183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Desharnais,10,FAABE_FULL,0.3418538570404053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1014249250292778,0.031116938218474388,0.0,0.059176038950681686,0.03807750716805458,0.3601488471031189,0.4100557565689087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,1,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,1,FAABE_NO_FIREFLY,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,1,FAABE_NO_PEARSON,0.5488667488098145,,,,,,,0.4771510064601898,,,,,,,,0.03306741267442703,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1532171368598938,0.0,0.3268139958381653,0.009750507771968842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,1,FAABE_NO_IWM,0.5697917938232422,,,,,,,0.21879161894321442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17415127158164978,,0.3832728862762451,0.2237841635942459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,1,FAABE_FULL,0.5525141954421997,,,,,,,0.46469423174858093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14411230385303497,,0.3911934792995453,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,2,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,2,FAABE_NO_FIREFLY,,,,,,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,2,FAABE_NO_PEARSON,0.48360154032707214,,,,,,,0.0,,,,,,,,0.27330753207206726,,,,,,,,,,,,,,,,,,,,,,,,,,,0.33692723512649536,0.0,0.03305139020085335,0.3567138612270355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,2,FAABE_NO_IWM,0.5525956749916077,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6859763860702515,0.3140236735343933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,2,FAABE_FULL,0.5556175112724304,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6537091732025146,0.34629082679748535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,3,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,3,FAABE_NO_FIREFLY,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,3,FAABE_NO_PEARSON,0.4467163383960724,,,,,,,0.4635242819786072,,,,,,,,0.09993021935224533,,,,,,,,,,,,,,,,,,,,,,,,,,,0.210342675447464,0.0,0.22620278596878052,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,3,FAABE_NO_IWM,0.5579258799552917,,,,,,,0.2743890583515167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.7256109714508057,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,3,FAABE_FULL,0.5433269739151001,,,,,,,0.442965030670166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06644967943429947,,0.4905853271484375,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,4,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,4,FAABE_NO_FIREFLY,,,,,,,,0.20000000298023224,,,,,,,,0.20000000298023224,,,,,,,,,,,,,,,,,,,,,,,,,,,0.20000000298023224,,0.20000000298023224,0.20000000298023224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,4,FAABE_NO_PEARSON,0.5055456161499023,,,,,,,0.2691202163696289,,,,,,,,0.10259244590997696,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1594107300043106,0.0,0.4688766598701477,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,4,FAABE_NO_IWM,0.5080963969230652,,,,,,,0.2582651376724243,,,,,,,,0.09358341246843338,,,,,,,,,,,,,,,,,,,,,,,,,,,0.26824748516082764,,0.37990400195121765,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,4,FAABE_FULL,0.5052310824394226,,,,,,,0.25649386644363403,,,,,,,,0.096373051404953,,,,,,,,,,,,,,,,,,,,,,,,,,,0.189653679728508,,0.45747941732406616,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,5,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,5,FAABE_NO_FIREFLY,,,,,,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,5,FAABE_NO_PEARSON,0.5430964231491089,,,,,,,0.5035685300827026,,,,,,,,0.13339990377426147,,,,,,,,,,,,,,,,,,,,,,,,,,,0.15134522318840027,0.0,0.19821862876415253,0.013467740267515182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,5,FAABE_NO_IWM,0.5817349553108215,,,,,,,0.5437601804733276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.39037930965423584,0.0658605545759201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,5,FAABE_FULL,0.5657105445861816,,,,,,,0.4688120484352112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4491890072822571,0.08199898898601532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,6,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,6,FAABE_NO_FIREFLY,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.25,,0.25,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,6,FAABE_NO_PEARSON,0.560731053352356,,,,,,,0.38944506645202637,,,,,,,,0.06411443650722504,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2794076204299927,0.050138942897319794,0.21689392626285553,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,6,FAABE_NO_IWM,0.61119145154953,,,,,,,0.15502475202083588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14483922719955444,,0.5935693383216858,0.10656675696372986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,6,FAABE_FULL,0.5956487059593201,,,,,,,0.2842421531677246,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1455487310886383,,0.4533548355102539,0.11685432493686676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,7,ABE_BASE,,,,,,,,0.1666666716337204,,,,,,,,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1666666716337204,0.1666666716337204,0.1666666716337204,0.1666666716337204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kemerer,7,FAABE_NO_FIREFLY,,,,,,,,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3333333432674408,0.3333333432674408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
