Dataset,Fold,Feature,Pearson_r,Abs_Pearson_r,Selected
Albrecht,5,Output,0.8788464756328254,0.8788464756328254,True
Albrecht,5,Inquiry,0.8489954037443173,0.8489954037443173,True
Albrecht,5,File,0.7638857626023421,0.7638857626023421,True
Albrecht,5,FPAdj,0.25082762480437365,0.25082762480437365,True
Albrecht,5,RawFPcounts,0.9502228240375039,0.9502228240375039,True
Albrecht,5,AdjFP,0.936313100951082,0.936313100951082,True
Albrecht,6,Input,0.6390386152894658,0.6390386152894658,True
Albrecht,6,Output,0.8747146863073766,0.8747146863073766,True
Albrecht,6,Inquiry,0.8620749141875623,0.8620749141875623,True
Albrecht,6,File,0.7668969833662002,0.7668969833662002,True
Albrecht,6,FPAdj,0.26335521482313234,0.26335521482313234,True
Albrecht,6,RawFPcounts,0.9580458083059344,0.9580458083059344,True
Albrecht,6,AdjFP,0.9445511440865044,0.9445511440865044,True
Albrecht,7,Input,0.621293713381748,0.621293713381748,True
Albrecht,7,Output,0.8739609617168663,0.8739609617168663,True
Albrecht,7,Inquiry,0.8523975602069851,0.8523975602069851,True
Albrecht,7,File,0.7764454514876327,0.7764454514876327,True
Albrecht,7,FPAdj,0.27577849068785026,0.27577849068785026,True
Albrecht,7,RawFPcounts,0.9509440053703943,0.9509440053703943,True
Albrecht,7,AdjFP,0.93623113566548,0.93623113566548,True
Albrecht,8,Input,0.6140646106889235,0.6140646106889235,True
Albrecht,8,Output,0.8742871098422608,0.8742871098422608,True
Albrecht,8,Inquiry,0.8434255004181297,0.8434255004181297,True
Albrecht,8,File,0.7584096096857097,0.7584096096857097,True
Albrecht,8,FPAdj,0.25832761289494,0.25832761289494,True
Albrecht,8,RawFPcounts,0.9505229481689457,0.9505229481689457,True
Albrecht,8,AdjFP,0.9340069253165715,0.9340069253165715,True
Albrecht,9,Input,0.6215838600869997,0.6215838600869997,True
Albrecht,9,Output,0.8747911944198624,0.8747911944198624,True
Albrecht,9,Inquiry,0.8664599225572933,0.8664599225572933,True
Albrecht,9,File,0.7563905416006774,0.7563905416006774,True
Albrecht,9,FPAdj,0.24887528631685055,0.24887528631685055,False
Albrecht,9,RawFPcounts,0.9502488184375615,0.9502488184375615,True
Albrecht,9,AdjFP,0.9347846116241669,0.9347846116241669,True
Albrecht,10,Input,0.6148974435354845,0.6148974435354845,True
Albrecht,10,Output,0.8674449766729956,0.8674449766729956,True
Albrecht,10,Inquiry,0.8681404868275591,0.8681404868275591,True
Albrecht,10,File,0.7362480619340181,0.7362480619340181,True
Albrecht,10,FPAdj,0.12957184089931695,0.12957184089931695,False
Albrecht,10,RawFPcounts,0.9472758692012011,0.9472758692012011,True
Albrecht,10,AdjFP,0.9366804126648738,0.9366804126648738,True
China,1,AFP,0.6864827357420881,0.6864827357420881,True
China,1,Input,0.5754401074401614,0.5754401074401614,True
China,1,Output,0.5643107030381862,0.5643107030381862,True
China,1,Enquiry,0.5255564309013274,0.5255564309013274,True
China,1,File,0.617252421109667,0.617252421109667,True
China,1,Interface,0.3336364088163893,0.3336364088163893,True
China,1,Added,0.6963547077136508,0.6963547077136508,True
China,1,Changed,0.11325598681602737,0.11325598681602737,False
China,1,Deleted,0.068124726140779,0.068124726140779,False
China,1,Resource,0.22828464387549793,0.22828464387549793,False
China,1,Duration,0.5505407443216462,0.5505407443216462,True
China,1,AdjFactor,0.32910005047430796,0.32910005047430796,True
China,2,AFP,0.6937163767394045,0.6937163767394045,True
China,2,Input,0.5858196201220861,0.5858196201220861,True
China,2,Output,0.5879090191571017,0.5879090191571017,True
China,2,Enquiry,0.5160457361987001,0.5160457361987001,True
China,2,File,0.6149179563204865,0.6149179563204865,True
China,2,Interface,0.29281559351679126,0.29281559351679126,True
China,2,Added,0.6942059899090082,0.6942059899090082,True
China,2,Changed,0.13217306832983614,0.13217306832983614,False
China,2,Deleted,0.07281662269485459,0.07281662269485459,False
China,2,Resource,0.1929680521481803,0.1929680521481803,False
China,2,Duration,0.44581307283411536,0.44581307283411536,True
China,2,AdjFactor,0.32674916946268057,0.32674916946268057,True
China,3,AFP,0.6822126941833158,0.6822126941833158,True
China,3,Input,0.578816519070791,0.578816519070791,True
China,3,Output,0.5589647647766534,0.5589647647766534,True
China,3,Enquiry,0.48322511933762097,0.48322511933762097,True
China,3,File,0.6112465970036933,0.6112465970036933,True
China,3,Interface,0.34850939210184273,0.34850939210184273,True
China,3,Added,0.6941200362573472,0.6941200362573472,True
China,3,Changed,0.10253795995294658,0.10253795995294658,False
China,3,Deleted,0.07055182685573946,0.07055182685573946,False
China,3,Resource,0.20802354875184442,0.20802354875184442,False
China,3,Duration,0.46880290985098305,0.46880290985098305,True
China,3,AdjFactor,0.311441633073292,0.311441633073292,True
China,4,AFP,0.6803380430892787,0.6803380430892787,True
China,4,Input,0.5633091778214417,0.5633091778214417,True
China,4,Output,0.5629901554267583,0.5629901554267583,True
China,4,Enquiry,0.5272276246702372,0.5272276246702372,True
China,4,File,0.6114851726082186,0.6114851726082186,True
China,4,Interface,0.3220509586265369,0.3220509586265369,True
China,4,Added,0.6941995993615107,0.6941995993615107,True
China,4,Changed,0.11811553043223304,0.11811553043223304,False
China,4,Deleted,0.07006881731429315,0.07006881731429315,False
China,4,Resource,0.23244251611410946,0.23244251611410946,False
China,4,Duration,0.4793754977082433,0.4793754977082433,True
China,4,AdjFactor,0.32145758346291,0.32145758346291,True
China,5,AFP,0.6713744185777748,0.6713744185777748,True
China,5,Input,0.5700278343000356,0.5700278343000356,True
China,5,Output,0.5228287220565255,0.5228287220565255,True
China,5,Enquiry,0.4804224260877843,0.4804224260877843,True
China,5,File,0.6334383493882823,0.6334383493882823,True
China,5,Interface,0.3379934617502867,0.3379934617502867,True
China,5,Added,0.6690547584723592,0.6690547584723592,True
China,5,Changed,0.1308308004776201,0.1308308004776201,False
China,5,Deleted,0.07595455378221579,0.07595455378221579,False
China,5,Resource,0.19099231872935357,0.19099231872935357,False
China,5,Duration,0.440052408127743,0.440052408127743,True
China,5,AdjFactor,0.32109817723908646,0.32109817723908646,True
China,6,AFP,0.6916582654594924,0.6916582654594924,True
China,6,Input,0.6032123054926267,0.6032123054926267,True
China,6,Output,0.571486405658629,0.571486405658629,True
China,6,Enquiry,0.5177986984013068,0.5177986984013068,True
China,6,File,0.6136208838896138,0.6136208838896138,True
China,6,Interface,0.2990541894919272,0.2990541894919272,True
China,6,Added,0.7073410457844698,0.7073410457844698,True
China,6,Changed,0.005473042189327562,0.005473042189327562,False
China,6,Deleted,0.04623863391798352,0.04623863391798352,False
China,6,Resource,0.25647872301365443,0.25647872301365443,True
China,6,Duration,0.508676968017508,0.508676968017508,True
China,6,AdjFactor,0.2930046455669345,0.2930046455669345,True
China,7,AFP,0.6922453236593008,0.6922453236593008,True
China,7,Input,0.5761015067835312,0.5761015067835312,True
China,7,Output,0.5694128300685519,0.5694128300685519,True
China,7,Enquiry,0.5670528068750866,0.5670528068750866,True
China,7,File,0.5509220023663264,0.5509220023663264,True
China,7,Interface,0.3802064305170164,0.3802064305170164,True
China,7,Added,0.6920843733558345,0.6920843733558345,True
China,7,Changed,0.1482905544323149,0.1482905544323149,False
China,7,Deleted,0.08102450014026687,0.08102450014026687,False
China,7,Resource,0.21671592209468377,0.21671592209468377,False
China,7,Duration,0.5040945194621399,0.5040945194621399,True
China,7,AdjFactor,0.33073090644601716,0.33073090644601716,True
China,8,AFP,0.6859201855789503,0.6859201855789503,True
China,8,Input,0.5798915070625743,0.5798915070625743,True
China,8,Output,0.5615849724771684,0.5615849724771684,True
China,8,Enquiry,0.5109031612161234,0.5109031612161234,True
China,8,File,0.6126481759328964,0.6126481759328964,True
China,8,Interface,0.3277143224889937,0.3277143224889937,True
China,8,Added,0.6943015266663608,0.6943015266663608,True
China,8,Changed,0.1115412764697745,0.1115412764697745,False
China,8,Deleted,0.06541818229669877,0.06541818229669877,False
China,8,Resource,0.24566571169758664,0.24566571169758664,False
China,8,Duration,0.48356168568480595,0.48356168568480595,True
China,8,AdjFactor,0.3296433706909973,0.3296433706909973,True
China,9,AFP,0.6871196454903029,0.6871196454903029,True
China,9,Input,0.5815201523149641,0.5815201523149641,True
China,9,Output,0.5638822542759107,0.5638822542759107,True
China,9,Enquiry,0.5100995791521746,0.5100995791521746,True
China,9,File,0.6213158044115403,0.6213158044115403,True
China,9,Interface,0.33247809074229834,0.33247809074229834,True
China,9,Added,0.691419187168473,0.691419187168473,True
China,9,Changed,0.1157902910656533,0.1157902910656533,False
China,9,Deleted,0.06490890805218644,0.06490890805218644,False
China,9,Resource,0.23704643058818417,0.23704643058818417,False
China,9,Duration,0.46221747457366547,0.46221747457366547,True
China,9,AdjFactor,0.326697221964112,0.326697221964112,True
China,10,AFP,0.6950102857957485,0.6950102857957485,True
China,10,Input,0.5953034971780512,0.5953034971780512,True
China,10,Output,0.5812784127988739,0.5812784127988739,True
China,10,Enquiry,0.48273720430563527,0.48273720430563527,True
China,10,File,0.6222491679565135,0.6222491679565135,True
China,10,Interface,0.331667528821046,0.331667528821046,True
China,10,Added,0.6981344534035175,0.6981344534035175,True
China,10,Changed,0.1340592960988211,0.1340592960988211,False
China,10,Deleted,0.13328414384734938,0.13328414384734938,False
China,10,Resource,0.23955321947813513,0.23955321947813513,False
China,10,Duration,0.47048624866338173,0.47048624866338173,True
China,10,AdjFactor,0.3108676208239983,0.3108676208239983,True
COCOMO81,1,rely,0.22148770380711577,0.22148770380711577,False
COCOMO81,1,data,0.4410760500797898,0.4410760500797898,True
COCOMO81,1,cplx,0.02642162568600109,0.02642162568600109,False
COCOMO81,1,time,0.1595761410186927,0.1595761410186927,False
COCOMO81,1,stor,0.1295097413529272,0.1295097413529272,False
COCOMO81,1,virt,0.013248697898329337,0.013248697898329337,False
COCOMO81,1,turn,0.20205745415799492,0.20205745415799492,False
COCOMO81,1,acap,-0.1867612448110206,0.1867612448110206,False
COCOMO81,1,aexp,-0.05973189707160154,0.05973189707160154,False
COCOMO81,1,pcap,0.16841819784630896,0.16841819784630896,False
COCOMO81,1,vexp,0.0510313134514367,0.0510313134514367,False
COCOMO81,1,lexp,0.08792257723784135,0.08792257723784135,False
COCOMO81,1,modp,0.27382047031349954,0.27382047031349954,True
COCOMO81,1,tool,-0.005402597401322336,0.005402597401322336,False
COCOMO81,1,sced,0.009290671089693005,0.009290671089693005,False
COCOMO81,1,loc,0.6536897789346747,0.6536897789346747,True
COCOMO81,2,rely,0.2197433376179689,0.2197433376179689,False
COCOMO81,2,data,0.44093259432864956,0.44093259432864956,True
COCOMO81,2,cplx,0.04362328625988447,0.04362328625988447,False
COCOMO81,2,time,0.1566213662627423,0.1566213662627423,False
COCOMO81,2,stor,0.13707347773172252,0.13707347773172252,False
COCOMO81,2,virt,0.05323801697354923,0.05323801697354923,False
COCOMO81,2,turn,0.22417828964372996,0.22417828964372996,False
COCOMO81,2,acap,-0.16276829324395709,0.16276829324395709,False
COCOMO81,2,aexp,-0.047072660615022514,0.047072660615022514,False
COCOMO81,2,pcap,0.13101139615259444,0.13101139615259444,False
COCOMO81,2,vexp,0.1006977710293699,0.1006977710293699,False
COCOMO81,2,lexp,0.12472162425245754,0.12472162425245754,False
COCOMO81,2,modp,0.2693983555083843,0.2693983555083843,True
COCOMO81,2,tool,0.03749633650398452,0.03749633650398452,False
COCOMO81,2,sced,0.0381584719292118,0.0381584719292118,False
COCOMO81,2,loc,0.6524333713730021,0.6524333713730021,True
COCOMO81,3,rely,0.21727372544377052,0.21727372544377052,False
COCOMO81,3,data,0.4123604792019569,0.4123604792019569,True
COCOMO81,3,cplx,-0.03572983327412766,0.03572983327412766,False
COCOMO81,3,time,0.05924065463319211,0.05924065463319211,False
COCOMO81,3,stor,0.09749264868712772,0.09749264868712772,False
COCOMO81,3,virt,0.035462251645218386,0.035462251645218386,False
COCOMO81,3,turn,0.15076012960068988,0.15076012960068988,False
COCOMO81,3,acap,-0.1691214199148577,0.1691214199148577,False
COCOMO81,3,aexp,-0.11255706790466843,0.11255706790466843,False
COCOMO81,3,pcap,0.255403427895721,0.255403427895721,True
COCOMO81,3,vexp,0.12080241030496151,0.12080241030496151,False
COCOMO81,3,lexp,0.12760973065415357,0.12760973065415357,False
COCOMO81,3,modp,0.19474925975897467,0.19474925975897467,False
COCOMO81,3,tool,-0.14121025359075026,0.14121025359075026,False
COCOMO81,3,sced,-0.04410229908728831,0.04410229908728831,False
COCOMO81,3,loc,0.7987734780978534,0.7987734780978534,True
COCOMO81,4,rely,0.11937145114607642,0.11937145114607642,False
COCOMO81,4,data,0.4605892707786331,0.4605892707786331,True
COCOMO81,4,cplx,-0.06154581745619847,0.06154581745619847,False
COCOMO81,4,time,0.1602106773454749,0.1602106773454749,False
COCOMO81,4,stor,0.08498389941707098,0.08498389941707098,False
COCOMO81,4,virt,-0.06123710953176555,0.06123710953176555,False
COCOMO81,4,turn,0.15958215308990328,0.15958215308990328,False
COCOMO81,4,acap,-0.10386656666923211,0.10386656666923211,False
COCOMO81,4,aexp,0.025913321693568143,0.025913321693568143,False
COCOMO81,4,pcap,0.12563112444561994,0.12563112444561994,False
COCOMO81,4,vexp,0.0022234496288955565,0.0022234496288955565,False
COCOMO81,4,lexp,0.00751460730056892,0.00751460730056892,False
COCOMO81,4,modp,0.21329912821336935,0.21329912821336935,False
COCOMO81,4,tool,0.008328728298025764,0.008328728298025764,False
COCOMO81,4,sced,-0.00015405016650354183,0.00015405016650354183,False
COCOMO81,4,loc,0.6684466361603734,0.6684466361603734,True
COCOMO81,5,rely,0.23583162735479973,0.23583162735479973,False
COCOMO81,5,data,0.46145428229347124,0.46145428229347124,True
COCOMO81,5,cplx,0.03310566459320302,0.03310566459320302,False
COCOMO81,5,time,0.15837481711499826,0.15837481711499826,False
COCOMO81,5,stor,0.11903462534369164,0.11903462534369164,False
COCOMO81,5,virt,0.014341991657837085,0.014341991657837085,False
COCOMO81,5,turn,0.20733397927339148,0.20733397927339148,False
COCOMO81,5,acap,-0.15736401075687081,0.15736401075687081,False
COCOMO81,5,aexp,-0.016911585692098427,0.016911585692098427,False
COCOMO81,5,pcap,0.1499181250672423,0.1499181250672423,False
COCOMO81,5,vexp,0.07235363864827715,0.07235363864827715,False
COCOMO81,5,lexp,0.10336792793241412,0.10336792793241412,False
COCOMO81,5,modp,0.2791887693449443,0.2791887693449443,True
COCOMO81,5,tool,0.011715178362942436,0.011715178362942436,False
COCOMO81,5,sced,0.014684763350690843,0.014684763350690843,False
COCOMO81,5,loc,0.6736666412762884,0.6736666412762884,True
COCOMO81,6,rely,0.23878229720597088,0.23878229720597088,False
COCOMO81,6,data,0.47089359146693704,0.47089359146693704,True
COCOMO81,6,cplx,0.03372110201211609,0.03372110201211609,False
COCOMO81,6,time,0.2157154292623537,0.2157154292623537,False
COCOMO81,6,stor,0.10970417539023876,0.10970417539023876,False
COCOMO81,6,virt,0.011895218748046284,0.011895218748046284,False
COCOMO81,6,turn,0.20109315534473793,0.20109315534473793,False
COCOMO81,6,acap,-0.1671717739007097,0.1671717739007097,False
COCOMO81,6,aexp,-0.05341185856299688,0.05341185856299688,False
COCOMO81,6,pcap,0.14609594919660207,0.14609594919660207,False
COCOMO81,6,vexp,0.07123506538619676,0.07123506538619676,False
COCOMO81,6,lexp,0.08861615031724504,0.08861615031724504,False
COCOMO81,6,modp,0.2710173155668465,0.2710173155668465,True
COCOMO81,6,tool,0.000727614989134285,0.000727614989134285,False
COCOMO81,6,sced,0.021830878695219092,0.021830878695219092,False
COCOMO81,6,loc,0.6543955994000936,0.6543955994000936,True
COCOMO81,7,rely,0.2030479338620915,0.2030479338620915,False
COCOMO81,7,data,0.4596698235369688,0.4596698235369688,True
COCOMO81,7,cplx,0.012249389141663063,0.012249389141663063,False
COCOMO81,7,time,0.14411410118495488,0.14411410118495488,False
COCOMO81,7,stor,0.09639409095216495,0.09639409095216495,False
COCOMO81,7,virt,-0.00140562669289615,0.00140562669289615,False
COCOMO81,7,turn,0.21227505213039302,0.21227505213039302,False
COCOMO81,7,acap,-0.16389901723661698,0.16389901723661698,False
COCOMO81,7,aexp,-0.01118601562218672,0.01118601562218672,False
COCOMO81,7,pcap,0.15053889379459942,0.15053889379459942,False
COCOMO81,7,vexp,0.06607846734077746,0.06607846734077746,False
COCOMO81,7,lexp,0.08140583431021009,0.08140583431021009,False
COCOMO81,7,modp,0.26145962154210856,0.26145962154210856,True
COCOMO81,7,tool,-0.02159275728589681,0.02159275728589681,False
COCOMO81,7,sced,0.0351774656682122,0.0351774656682122,False
COCOMO81,7,loc,0.6557726844642257,0.6557726844642257,True
COCOMO81,8,rely,0.2004042845975547,0.2004042845975547,False
COCOMO81,8,data,0.4784027711204384,0.4784027711204384,True
COCOMO81,8,cplx,0.0029037475805212894,0.0029037475805212894,False
COCOMO81,8,time,0.13948547679856008,0.13948547679856008,False
COCOMO81,8,stor,0.08771343668121206,0.08771343668121206,False
COCOMO81,8,virt,0.0058854390456069515,0.0058854390456069515,False
COCOMO81,8,turn,0.18920904983956516,0.18920904983956516,False
COCOMO81,8,acap,-0.15426233582499657,0.15426233582499657,False
COCOMO81,8,aexp,-0.05025508959041254,0.05025508959041254,False
COCOMO81,8,pcap,0.17780852908066488,0.17780852908066488,False
COCOMO81,8,vexp,0.06088164462476796,0.06088164462476796,False
COCOMO81,8,lexp,0.07696457846850946,0.07696457846850946,False
COCOMO81,8,modp,0.27284143023746626,0.27284143023746626,True
COCOMO81,8,tool,-0.020118724078588817,0.020118724078588817,False
COCOMO81,8,sced,0.00881456247503576,0.00881456247503576,False
COCOMO81,8,loc,0.6570562397308723,0.6570562397308723,True
COCOMO81,9,rely,0.21192668365490894,0.21192668365490894,False
COCOMO81,9,data,0.4159125155546893,0.4159125155546893,True
COCOMO81,9,cplx,0.034930495634633074,0.034930495634633074,False
COCOMO81,9,time,0.17404482761500006,0.17404482761500006,False
COCOMO81,9,stor,0.10547530706759864,0.10547530706759864,False
COCOMO81,9,virt,0.12017117555027984,0.12017117555027984,False
COCOMO81,9,turn,0.28467399073331656,0.28467399073331656,True
COCOMO81,9,acap,-0.0817256265358563,0.0817256265358563,False
COCOMO81,9,aexp,-0.03964273037696148,0.03964273037696148,False
COCOMO81,9,pcap,0.1467766563658479,0.1467766563658479,False
COCOMO81,9,vexp,0.07705866560686542,0.07705866560686542,False
COCOMO81,9,lexp,0.09489540439442658,0.09489540439442658,False
COCOMO81,9,modp,0.3568858546187186,0.3568858546187186,True
COCOMO81,9,tool,0.10759068298621986,0.10759068298621986,False
COCOMO81,9,sced,0.07352087751588122,0.07352087751588122,False
COCOMO81,9,loc,0.5917663740845981,0.5917663740845981,True
COCOMO81,10,rely,0.2140806744963418,0.2140806744963418,False
COCOMO81,10,data,0.45585564369513043,0.45585564369513043,True
COCOMO81,10,cplx,0.005069574830331499,0.005069574830331499,False
COCOMO81,10,time,0.15162359489888483,0.15162359489888483,False
COCOMO81,10,stor,0.0896480215463702,0.0896480215463702,False
COCOMO81,10,virt,0.012214768199565677,0.012214768199565677,False
COCOMO81,10,turn,0.21809028009874556,0.21809028009874556,False
COCOMO81,10,acap,-0.1511096847488861,0.1511096847488861,False
COCOMO81,10,aexp,-0.010268117145155948,0.010268117145155948,False
COCOMO81,10,pcap,0.14982159664420464,0.14982159664420464,False
COCOMO81,10,vexp,0.08238722741834699,0.08238722741834699,False
COCOMO81,10,lexp,0.10927594540866983,0.10927594540866983,False
COCOMO81,10,modp,0.2787173741795557,0.2787173741795557,True
COCOMO81,10,tool,0.0009165060202278845,0.0009165060202278845,False
COCOMO81,10,sced,0.04616964291008966,0.04616964291008966,False
COCOMO81,10,loc,0.6545819544324278,0.6545819544324278,True
Desharnais,1,TeamExp,0.08559348796453937,0.08559348796453937,False
Desharnais,1,ManagerExp,0.14870894666407802,0.14870894666407802,False
Desharnais,1,YearEnd,-0.04152169353207476,0.04152169353207476,False
Desharnais,1,Length,0.7057628464683133,0.7057628464683133,True
Desharnais,1,Transactions,0.5888176567180391,0.5888176567180391,True
Desharnais,1,Entities,0.5382088659434343,0.5382088659434343,True
Desharnais,1,PointsNonAdjust,0.7036363078641118,0.7036363078641118,True
Desharnais,1,Adjustment,0.4551863237555601,0.4551863237555601,True
Desharnais,1,PointsAjust,0.7367053019760663,0.7367053019760663,True
Desharnais,1,Language,-0.23752955024320563,0.23752955024320563,False
Desharnais,2,TeamExp,0.10442116096556134,0.10442116096556134,False
Desharnais,2,ManagerExp,0.14972053330275212,0.14972053330275212,False
Desharnais,2,YearEnd,-0.10576978568502593,0.10576978568502593,False
Desharnais,2,Length,0.6720903185349129,0.6720903185349129,True
Desharnais,2,Transactions,0.5998561301276262,0.5998561301276262,True
Desharnais,2,Entities,0.4639729060344892,0.4639729060344892,True
Desharnais,2,PointsNonAdjust,0.7007691527879073,0.7007691527879073,True
Desharnais,2,Adjustment,0.4885542443939368,0.4885542443939368,True
Desharnais,2,PointsAjust,0.7404351349337367,0.7404351349337367,True
Desharnais,2,Language,-0.23581073462419097,0.23581073462419097,False
Desharnais,3,TeamExp,0.0864406852684905,0.0864406852684905,False
Desharnais,3,ManagerExp,0.13243818003656416,0.13243818003656416,False
Desharnais,3,YearEnd,-0.027958454615456794,0.027958454615456794,False
Desharnais,3,Length,0.7018168896378035,0.7018168896378035,True
Desharnais,3,Transactions,0.6277614209106913,0.6277614209106913,True
Desharnais,3,Entities,0.49791794403791184,0.49791794403791184,True
Desharnais,3,PointsNonAdjust,0.7168420233710918,0.7168420233710918,True
Desharnais,3,Adjustment,0.4815907976843535,0.4815907976843535,True
Desharnais,3,PointsAjust,0.7458156833902931,0.7458156833902931,True
Desharnais,3,Language,-0.24976732422913664,0.24976732422913664,False
Desharnais,4,TeamExp,0.0366358551289601,0.0366358551289601,False
Desharnais,4,ManagerExp,0.10814217088013305,0.10814217088013305,False
Desharnais,4,YearEnd,-0.03020200730542953,0.03020200730542953,False
Desharnais,4,Length,0.6308893297475995,0.6308893297475995,True
Desharnais,4,Transactions,0.4145219130106014,0.4145219130106014,True
Desharnais,4,Entities,0.49456496922104415,0.49456496922104415,True
Desharnais,4,PointsNonAdjust,0.598053482665194,0.598053482665194,True
Desharnais,4,Adjustment,0.5079976332673775,0.5079976332673775,True
Desharnais,4,PointsAjust,0.6461120481503895,0.6461120481503895,True
Desharnais,4,Language,-0.28211484655094643,0.28211484655094643,True
Desharnais,5,TeamExp,0.15844375326703286,0.15844375326703286,False
Desharnais,5,ManagerExp,0.1446865865108578,0.1446865865108578,False
Desharnais,5,YearEnd,-0.08779571111383457,0.08779571111383457,False
Desharnais,5,Length,0.6966716069254707,0.6966716069254707,True
Desharnais,5,Transactions,0.5694522414815547,0.5694522414815547,True
Desharnais,5,Entities,0.5076594522823079,0.5076594522823079,True
Desharnais,5,PointsNonAdjust,0.69572726102001,0.69572726102001,True
Desharnais,5,Adjustment,0.46804756178512547,0.46804756178512547,True
Desharnais,5,PointsAjust,0.7304428314243221,0.7304428314243221,True
Desharnais,5,Language,-0.3193887793177607,0.3193887793177607,True
Desharnais,6,TeamExp,0.09542077978454658,0.09542077978454658,False
Desharnais,6,ManagerExp,0.1914079598254026,0.1914079598254026,False
Desharnais,6,YearEnd,-0.021920250564478872,0.021920250564478872,False
Desharnais,6,Length,0.6953950444130034,0.6953950444130034,True
Desharnais,6,Transactions,0.5915692260186263,0.5915692260186263,True
Desharnais,6,Entities,0.5311562712141864,0.5311562712141864,True
Desharnais,6,PointsNonAdjust,0.7210277744875622,0.7210277744875622,True
Desharnais,6,Adjustment,0.4634531169192759,0.4634531169192759,True
Desharnais,6,PointsAjust,0.7490532187543396,0.7490532187543396,True
Desharnais,6,Language,-0.23809406720404463,0.23809406720404463,False
Desharnais,7,TeamExp,0.127904405691227,0.127904405691227,False
Desharnais,7,ManagerExp,0.16096748953772907,0.16096748953772907,False
Desharnais,7,YearEnd,-0.04301849874213131,0.04301849874213131,False
Desharnais,7,Length,0.7634653497120402,0.7634653497120402,True
Desharnais,7,Transactions,0.6729720703140377,0.6729720703140377,True
Desharnais,7,Entities,0.5477561014374787,0.5477561014374787,True
Desharnais,7,PointsNonAdjust,0.7865074495787151,0.7865074495787151,True
Desharnais,7,Adjustment,0.47604378629332145,0.47604378629332145,True
Desharnais,7,PointsAjust,0.8132255734679731,0.8132255734679731,True
Desharnais,7,Language,-0.2786971306092244,0.2786971306092244,True
Desharnais,8,TeamExp,0.24874739919680022,0.24874739919680022,False
Desharnais,8,ManagerExp,0.16127042822953416,0.16127042822953416,False
Desharnais,8,YearEnd,0.02109424849973647,0.02109424849973647,False
Desharnais,8,Length,0.6240725959999245,0.6240725959999245,True
Desharnais,8,Transactions,0.6001191851037211,0.6001191851037211,True
Desharnais,8,Entities,0.5023645048779957,0.5023645048779957,True
Desharnais,8,PointsNonAdjust,0.724032723334194,0.724032723334194,True
Desharnais,8,Adjustment,0.42278289000876035,0.42278289000876035,True
Desharnais,8,PointsAjust,0.7479068071079147,0.7479068071079147,True
Desharnais,8,Language,-0.20056817691712014,0.20056817691712014,False
Desharnais,9,TeamExp,0.19336577415201422,0.19336577415201422,False
Desharnais,9,ManagerExp,0.2401783910781034,0.2401783910781034,False
Desharnais,9,YearEnd,-0.0328849044074929,0.0328849044074929,False
Desharnais,9,Length,0.712161127523337,0.712161127523337,True
Desharnais,9,Transactions,0.5830786788082446,0.5830786788082446,True
Desharnais,9,Entities,0.5330903916575985,0.5330903916575985,True
Desharnais,9,PointsNonAdjust,0.7183380908967404,0.7183380908967404,True
Desharnais,9,Adjustment,0.4455336074541393,0.4455336074541393,True
Desharnais,9,PointsAjust,0.7518901194141853,0.7518901194141853,True
Desharnais,9,Language,-0.27073877154840814,0.27073877154840814,True
Desharnais,10,TeamExp,0.06643261545371079,0.06643261545371079,False
